mi_attempt_id	colony_name
5318	UCD-10018G-C5-1
5327	UCD-10173D-F6-1
5358	UCD-10337A-H4-1
5399	UCD-10590A-B8-1
5424	UCD-10698B-F2-1
5455	UCD-10698C-D12-1
5457	UCD-10112A-C9-1
5462	UCD-11015D-E7-1
5480	UCD-11043A-A8-1
5488	UCD-12492A-E3-1
5491	UCD-12476A-D5-1
5513	UCD-10053G-F11-1
5518	UCD-12770A-D7-1
5521	UCD-10650B-C5-1
5526	UCD-13117A-A3-1
5548	UCD-12400B-E10-1
5571	UCD-12561E-F1-1
5572	UCD-12561D-H2-1
11090	Polm EPD0135_1_A10
11099	JAX-HEPD0733_5_F03-1
5630	JAX-10866A-D7-1
5631	JAX-10680C-D1-1
5632	JAX-15602A-A5-1
5653	MFBG
5673	JAX-17027A-F6-1
5687	JAX-10050A-F4-1
5727	JAX-13006A-C11-1
5728	JAX-11502A-B6-1
5729	JAX-13574A-G11-1
5730	JAX-13169A-A4-1
5725	Lamb3(C12)
5762	JAX-11798A-A5-1
11104	JAX-13947A-C4-1
5761	JAX-15380A-C6-1
5812	MFDD
5897	JAX-DEPD00535_5_A01-1
5899	JAX-EPD0246_7_C11-1
5901	JAX-EPD0670_4_A08-1
5925	BL2928
5958	JAX-11576A-B10-2
5959	JAX-12105B-B6-2
5960	JAX-17207A-B5-2
5963	JAX-10851A-D11-2
5965	JAX-13007A-F5-2
5981	EPD0101_2_E10
5985	BL2975
5989	BL2970
6003	TCPM0198
6013	JAX-EPD0516_1_G08-1
5977	JAX-EPD0625_3_E10-2
6012	JAX-EPD0322_4_E10-1
6019	JAX-DEPD0003_3_D01-1
6473	BL3194
6041	JAX-16086A-B10-2
6042	JAX-17200A-E2-2
6043	JAX-17146A-A5-2
6081	BL3017
6126	EVL(A03)
6082	BL3034-11
6112	Eif4h <EPD0664_1_F08>
6198	Lgals3 (A09)
6138	JAX-EPD0395_5_A02-1
6140	JAX-EPD0550_1_B09-1
6187	BL3037
6190	BL3033
6257	JAX-DEPD00513_4_D01-1
6305	MFJY
6353	JAX-EPD0332_1_A05-1
6361	JAX-EPD0319_6_B07-1
6363	JAX-DEPD00518_3_C12-1
6201	Mthfd2l(C08)
6429	MFMC
6356	JAX-DEPD00557_2_E01-1
6357	JAX-EPD0304_3_G01-1
6443	Zfp207(E04)
6453	Gosr2(F01)
6411	BL3161
6431	MFLS
6437	BL3175
6457	BL3181
6460	JAX-EPD0309_4_A07-1
6525	BL3211
6526	BL3207
6527	BL3208
6529	BL3217
6542	BL3227
6554	BL3236
6617	BLA1824
6625	BL3281
6537	JAX-EPD0309_4_B09-1
6544	BL3232
6549	17806 (PH)
6550	17847 (PH)
6551	17873 (PH)
6575	MFNE
6579	MFNT
6591	BL3256
6592	BL3259
6620	Sirt4(E08)
6627	BL3283
6616	Abcc2(B03)
6624	BL3282
6637	BL3290
6648	BL3310
6650	BL3307
6652	JAX-12241A-A8-1
6654	JAX-14446B-C4-1
6657	JAX-EPD0282_5_A02-1
6697	Pomt2 (D12)
6700	Rlbp1 9C10)
6653	JAX-17289A-B9-1
6683	BL3331
6736	1700019B03Rik <EPD0639_2_A03>
6668	MFQA
6671	MFQD
6718	Scarb1 <EPD0548_1_A10>
6764	Fbxo18 (G12)
6767	Rcc2 (B10)
6772	JAX-EPD0374_5_A09-1
6733	Fbxo31 <EPD0631_4_E11>
6762	Rnf183 (D07)
6789	TCPA0147
6810	MFRJ
6823	BL3214
6826	BL3247
6835	BL3289
6837	BL3306
6838	BL3311
6841	BL3339
6852	BL3367
6854	BL3369
6856	BL3378
6866	BL3396
6882	BL3409
6897	BL3229
6900	BL3424
6901	BL3423
6902	BL3425
6904	BL3426
6909	BL3430
6918	JAX-EPD0657_5_D04-1
6936	Rptor(H12)
6935	Ctnnbip1(G10)
6926	MFRV
6780	MFRC
6905	MFSC
6916	JAX-10451A-D6-1
6920	JAX-15411B-D1-1
6921	JAX-15514A-D8-1
6922	JAX-13145A-C1-1
6947	BL3431
6967	MFSX
6992	Clqtnf2(a12)
6944	Gbx1(C09)
6982	MFSJ
6953	Tulp3(B01)
6965	MFRZ
6981	MFSQ
6994	BL3463
6997	BL3450
6998	BL3451
7000	BL3455
7048	Zfp207 (A02)
7009	TCPA0169
7010	BL3479
7022	BL3483
7045	Gfi1b (E11)
7105	BLA1904
7060	BL3504
7063	BL3508
7066	BL3511
7073	BL3512
7076	JAX-EPD0741_1_F11-1
7077	JAX-EPD0246_4_C03-1
7079	JAX-EPD0331_1_A04-1
7160	BL3555
7088	BL3518
7147	JAX-EPD0411_3_B02-1
7133	BL3538
7089	BL3517
7090	BL3519
7135	BLA1910
7138	Pkd2L2(A07)
7155	BL3546
7159	BL3554
7161	BL3556
7164	BL3559
7145	JAX-EPD0806_6_A02-1
7175	BL3563
7177	BL3569
7202	JAX-13722A-C12-1
7203	JAX-12112A-A9-1
7204	JAX-11974A-H1-1
7214	JAX-EPD0399_1_C12-1
7176	BL3567
7183	Ube2u(F06)
7224	BL3579
7238	BL3586
7249	BLA1941
7252	BL3599
7253	BL3601
7254	BL3596
7263	BL3605
7275	BL3610
11113	BLA2536
7276	BL3611
7332	BL3641
7277	BL3615
7318	BL3634
7329	MFWM
7414	BLA1971
7319	BL3630
7320	BL3658
11486	BL5357
7353	BL3654
7365	BL3667
7390	JAX-EPD0396_3_H07-1
7400	JAX-DEPD00539_7_G09-1
7354	BL3655
7382	Zfp111 <EPD0603_3_A07>
7402	JAX-DEPD00583_3_G07-1
7404	JAX-EPD0415_3_C09-1
7407	JAX-EPD0374_4_F12-1
7417	BL3679
7438	JAX-18561B-G9-1
7422	JAX-12297A-G5-1
7450	BL3685
7477	JAX-EPD0307_1_F05-1
7514	BL3735
7516	BL3733
7547	JAX-DEPD00505_6_B03-1
7549	JAX-EPD0479_2_H11-1
7575	BL3751
7582	BL3753
7612	JAX-14478B-H12-1
7546	JAX-EPD0570_3_F06-1
7548	JAX-EPD0025_3_F02-1
7550	JAX-DEPD00562_5_D12-1
7604	BL3762
7605	BL3763
7616	JAX-14754A-G8-1
7618	JAX-14340A-A3-1
7620	JAX-13834A-A6-1
7621	JAX-15671A-D10-1
7609	JAX-DEPD00524_3_E01-1
7625	BL3768
7631	MFYV
7888	PH19131
7691	Anapc13 <EPD0958_2_A11>
7725	BL3799
7741	BL3800
7729	MFZJ
7838	Arhgap23 <EPD0184_4_B09>
7740	BL3801
7825	JR19387 (PH)
7861	BL3826
7844	1500032L24Rik <EPD0486_1_A06>
7859	BL3824
4985	JAX-12997A-A1-2
4986	JAX-10152A-A5-1
5116	JAX-15762A-A6-1
5118	JAX-10763C-A2-1
5119	JAX-14779A-E2-1
7610	JAX-EPD0033_2_C05-1
7839	Cytip <EPD0684_1_G03>
7860	BL3825
11493	BL5364
7807	JAX-DEPD00513_1_C09-1
7420	JAX-15754B-E2-1
4967	JAX-12088A-C4-1
4984	JAX-12650A-B5-1
5117	JAX-12335A-F4-1
5209	JAX-15347A-G12-1
5212	JAX-13475A-G5-1
7809	JAX-EPD0293_6_D02-1
5229	MEZT
5210	JAX-15769A-B10-1
4742	MENA
5214	JAX-10871A-A7-1
6040	JAX-10509A-B6-2
8282	MGCL
4272	MEHU
5666	MFBN
4258	MEGU
5219	MEZP
5628	JAX-10030C-F5-1
7322	MFWW
6630	MFPH
7728	MFZA
4174	MEEF
8542	MGDX
4875	MESG
6492	MFMM
7518	MFWF
4243	MEJY
4531	BL2300
4534	BL2306
5680	JAX-10235B-G11-1
7614	JAX-13573A-B8-1
7697	JAX-17908A-A10-1
7262	MFWC
4543	BL2321
4558	BL2351
4598	BL2428
4600	BL2449
4603	BL2453
4606	BL2459
6571	MFNM
8550	Ccdc181 <HEPD0820_3_A04>
10990	JAX-19020A-H7-1
4519	BL2269
4585	BL2398
4591	BL2409
7637	MFYU
4538	BL2311
4552	BL2342
4578	BL2388
4579	BL2394
4583	BL2396
4632	BL2509
5187	BL2790
5191	BL2283
5712	BL2874
5992	BL2967
6278	BL3091
6283	BL3102
6366	BL3122
6380	BL3131
6382	BL3140
6185	BL3070
6282	BL3101
6374	BL3135
5987	BL2987
6049	BL3001
6184	BL3073
6203	BL3079
6384	BL3141
6386	BL3113
7393	BL3674
7415	BL3680
7447	BL3688
7481	BL3706
7034	BL3034
10978	JAX-EPD0825_3_E12-1
6865	BL3395
7301	BL3627
7418	BL3682
7471	BL3700
7506	BL3728
4247	MEHZ
4286	MEHR
4332	MEKK
4685	MELW
4746	MEPE
7581	BL3752
8576	BL4099
12628	TCPA0882
12630	BLA2844
4294	MEKC
4741	MENF
5097	MEXR
5101	MEYF
7482	BL3707
7574	BL3750
8676	BL4188
7560	BLA1985
4285	MEHJ
7206	JAX-12788B-C6-1
7866	BLA2035
7841	Abca1 <HEPD0720_5_A09>
7730	MFZB
4158	MEGD
7719	MFZE
8551	Eml2 <EPD0435_1_G11>
12639	BLA2840
7311	Cyp4f16(H05)
8718	JAX-18550A-G4-1
6556	BL3234
4161	MEEH
7737	BL3802
7207	JAX-DEPD00552_2_G06-1
7724	BL3798
8745	BL4214
8635	BLA2160
8799	BL4237
1187	BL988
4910	BL2589
4915	BL2596
7615	JAX-12489A-E11-1
8886	JAX-DEPD00568_3_A03-1
8330	BL4037
8952	JAX-12494A-F11-1
8955	JAX-10925A-F2-1
8982	MGHP
4886	TCPA0008
8093	BL3929
9061	BLA2214
9057	BLA2210
6831	BL3278
9083	BL3534
6378	BL3129
8882	BL4257
7727	MFZF
4321	MEKM
7629	MFYS
7053	MFUQ
12731	TCPA0891
9184	BL4334
6638	BL3293
8996	Btbd16 <HEPD0782_2_B03>
6989	Ppm1a(G04)
6459	JAX-EPD0527_3_D03-1
9234	BL4398
12770	BL5134
12771	BL5133
12773	BL5232
7144	JAX-EPD0813_5_B06-1
12769	BL5147
7212	JAX-14354A-G10-1
7408	JAX-EPD0390_1_E02-1
8139	JAX-13036A-D9-1
9447	JAX-12702A-D12-1
12026	Trip6 HEPD0850_5_A03
11565	BL5402
5123	MEYK
9601	BL4533
3530	BL1446
1192	BL1016
3875	BL1996
4390	BL1378
4489	BL2067
4490	BL2080
4502	BL2227
2522	BL1346
2683	BL1492
3500	BL1285
3512	BL1321
3523	BL1348
3542	BL1380
3549	BL1389
3565	BL1425
3576	BL1464
3579	BL1470
3580	BL1472
3586	BL1484
3597	BL1502
3615	BL1540
3669	BL1653
3698	BL1690
3751	BL1780
3779	BL1825
3835	BL1918
4404	BL1459
4405	BL1460
4408	BL1485
4411	BL1496
4508	BL2238
4510	BL2240
2524	BL1157
2671	BL1441
3510	BL1314
3528	BL1357
3529	BL1355
3543	BL1376
3591	BL1842
3612	BL1532
3684	BL1672
3735	BL1761
3739	BL1765
3740	BL1802
3795	BL1849
3799	BL1856
3832	BL1923
3891	BL2161
4483	BL2013
4500	BL2223
5512	UCD-10053F-G10-1
5230	MEZU
5600	UCD-16861A-H5-1
5931	BL2949
6085	BL3023
6088	BL3014
6474	BL3195
6477	BL3200
6479	BL3199
6589	BL3258
7863	BLA2030
6915	JAX-EPD0234_3_C05-1
9680	BL4570
8508	BLA2145
10915	JAX-EPD0706_4_A09-2
12160	BLA2727
9835	BL4640
10777	TCPA0800
9482	BLA2289
10964	JAX-EPD0770_1_C03-2
5315	UCD-10055A-H10-1
5328	UCD-10173D-E2-1
7975	4931406C07Rik <EPD0592_1_H01>
8157	JAX-11443B-B7-1
8166	17828(PH)
7636	MFYT
8707	Hmga1 <HEPD0795_1_B09>
4157	MEEK
8488	Orai1 <HEPD0538_6_C03>
8604	BL4145
12886	TCPA0905
8299	MGCG
8020	MGAP
6776	MFRE
7421	JAX-18576A-D2-1
8565	BL4087
5243	JAX-12859A-A2-1
5629	JAX-12455A-G6-1
5633	JAX-11902A-A6-1
5634	JAX-11674A-C9-1
5669	JAX-15565A-F8-1
5672	JAX-17312A-C11-1
5674	JAX-15631A-A2-1
5676	JAX-13867A-D12-1
5679	JAX-13038A-G1-1
5732	JAX-17610A-C12-1
8954	JAX-10296B-H3-1
5129	JAX-17706A-A11-1
5627	JAX-17346A-B4-1
5668	JAX-14437A-C3-1
6037	JAX-17603A-A10-2
6597	JAX-15335A-A7-1
6666	JAX-16072A-D12-1
6745	JAX-10211A-E7-1
8584	BL4119
8610	BL4146
8290	MGCF
6364	JAX-EPD0267_5_C12-1
6547	BL3228
8248	JAX-EPD0406_4_H07-1
6538	JAX-EPD0610_4_F10-1
7205	JAX-11383A-F1-1
8834	MGFY
8538	MGEA
8833	MGFV
7723	MFZH
6880	MFRQ
12989	BLA2938
9518	TCPM0630
7588	Hyal4 <EPD0927_4_G04>
8904	MGGG
8360	BLA2118
9464	Aplp2 <HEPD0788_6_A05>
12102	TCPM0848
6458	JAX-EPD0528_5_A08-1
8728	BL4203
8914	MGGL
7935	BLA2045
8903	MGGN
5828	BL2912
9060	BLA2212
8797	MGGA
8473	MGDN
8758	MGFJ
9094	BLA2219
9572	JAX-HEPD0510_4_F05-1
9547	BLA2317
8191	AI467606 <EPD0960_1_A12>
8316	BL4034
8934	Tmtc3 <EPD0509_1_G09>
9690	Knop1 <EPD0087_4_H11>
8430	BLA2131
6777	MFRD
9491	BLA2298
5216	MEZK
10123	JAX-EPD0375_3_A09-1
10945	BL5118
7325	MFXB
10040	Trim59 <HEPD0779_4_B02>
9603	BL4538
11095	JAX-18681A-E12-1
9508	Srprb <HEPD0791_8_C09>
11165	Pigo EPD0564_1_A03
4366	BL816
6587	BL3250
8096	BL3932
4589	BL2408
10309	Fgf3 HEPD0805_1_D02
11590	BL5417
11578	BL5412
11580	BL5414
11646	BL5440
10757	Ccnt2 EPD0116_1_G01
11683	JAX-18796A-G12-1
11684	JAX-16084A-A8-1
11721	JAX-10577A-A12-1
10179	JAX-EPD0351_3_H02-1
11730	BL5476
11740	JAX-14956A-A7-1
11625	JAX-HEPD0711_6_E04-1
11748	BL5489
8984	MGHR
11678	BL5466
11761	BL5498
11762	BL5499
8796	MGFX
10635	BL5035
11918	JAX-10658A-A10-1
11916	JAX-13346B-G3-1
10817	BL5062
11917	JAX-13493A-H6-1
11914	JAX-11164C-G3-1
11738	JAX-EPD0383_6_B01-1
9344	BLA2274
5848	Cyp2e1(F11)
7103	Gnao1(G05)
9437	JAX-15032A-F5-1
11837	BLA2684
6634	MFPR
6672	MFQF
6485	MFMJ
11912	JAX-14600A-G5-1
11581	JAX-DEPD00572_5_B12-1
11921	JAX-14545B-A5-1
11922	JAX-12927A-B11-1
11665	BL5456
11754	BLA2672
11807	BLA2596
11968	BLA2710
4271	MEJH
6658	JAX-EPD0285_1_C04-1
7634	19033 (PH)
7659	JR19498 (PH)
8064	JAX-EPD0025_1_G12-1
12030	Wdr1 HEPD0812_5_B03
11920	JAX-13548A-D3-1
12085	TCPA0828
12107	BLA2704
12176	JAX-EPD0375_4_A05-1
8699	BLA2178
7186	Cybb(C11)
8214	BLA2087
6937	Rtn1 (G10)
12087	TCPA0830
12088	TCPA0831
12094	TCPM0850
12093	Harwell-EPD0136_6_D11-1
12076	JAX-EPD0073_5_D06-1
12195	VG13052B_F4
12200	BL1186-1
8276	MGCH
5757	UCD-14074D-C12-1
6179	VG10130B_E8
11839	BLA2687
5742	UCD-10698D-A8-1
12219	JAX-17785A-B7-1
12224	JAX-13586B-H3-1
12227	JAX-16712A-A8-1
12233	JAX-11507A-B3-1
9000	Chd4 <EPD0157_4_A11>
12204	BLA2741
12221	JAX-15770A-B4-1
12182	JAX-10669A-H9-1
12234	JAX-17516A-H1-1
11193	JAX-13729A-H11-1
11202	JAX-18644A-B10-1
11181	JAX-14747A-A12-1
12243	Trim50 EPD0195_1_B12
7093	4933434I20Rik <EPD0626-4-B08>
7837	Aldh9a1 <EPD0854_2_A12>
7916	Il12rb1 <EPD0847_4_B02>
8929	Ckap4 <HEPD0826_1_B02>
7428	1700006E09Rik <EPD0761-5-A03>
8118	Pyroxd1 <EPD0798_1_C08>
11210	BLA2545
12258	JAX-15413A-A12-1
11212	BLA2547
4228	Klf7
4834	EPb4.1L5 - B10 - B6J
6716	Rnf38 <EPD0125_5_E03>
10036	Pdx1 <EPD0546_5_D01>
11218	BLA2556
12257	JAX-10756D-A8-1
11217	BLA2555
11211	BLA2546
11208	JAX-11911A-E10-1
11209	JAX-11264A-D2-1
11213	BLA2548
11245	BL5241
11247	BL5243
11260	BL5250
11252	BLA2588
11230	BLA2575
11251	BLA2587
11233	BLA2580
11231	BLA2576
11186	JAX-DEPD0007_1_G07-1
4722	Prdm4
7101	Idh2(G10)
4833	Grm6-G06
6938	Pdpn(A10)
6973	MFSS
7335	Col4a3-(B07)
12264	BLA2749
10881	BL5093
7919	Col1a2 <EPD0536_7_E02>
6805	MFRH
6582	MFNW
7722	MFZC
7266	MFWG
6585	MFNS
4171	MEGQ
6628	MFPL
6673	MFQE
7338	MFWX
9759	Gstm4 <HEPD0788_3_E05>
8902	MGGJ
11262	BL5252
6434	MFLP
7577	MFWY
6722	Aldob EPD0830_3_H05
6951	MFSG
6968	MFSE
7840	Ccdc64 <EPD0530_7_B03>
7187	P2rx6(A09)
11672	BLA2668
6445	Casz1(D09)
6532	Epas1(B11)
6952	Sema3f(A04)
7251	BLA1944
7487	BLA1980
7664	BLA1997
7779	Dppa1 <EPD0218_2_A09>
11278	BL5258
11282	BL5266
11277	BL5260
11279	BL5259
11280	BL5264
11286	BL5274
11265	BL5255
11310	JAX-14858B-B5-1
11302	Cd55 HEPD0648_3_A07
11300	Med17 HEPD0744_7_A03
11304	Pde4dip EPD0727_5_G09
11299	Zfp420 HEPD0825_4_D04
11303	Zfp609 HEPD0819_1_B01
8493	MGDT
6273	Clstn1 (G03)
11320	TCPM0817
12363	BLA2763
2516	BL1402
12386	BLA2772
11338	Trib1 EPD0099_5_D04
2525	BL1190
2678	BL1474
2689	BL1552
3514	BL1322
3518	BL1335
3527	BL1350
3534	BL1437
3535	BL1367
3536	BL1372
3538	BL1373
3622	BL1551
3741	BL1811
3794	BL1848
3800	BL1855
3868	BL2522
3877	BL1997
4237	MEJB
4270	MEKD
4281	MEHK
4397	BL2441
4484	BL2014
4504	BL2461
4532	BL2301
4561	BL2358
4571	BL2378
4574	BL2382
4594	BL2424
4637	BL2531
4869	MESR
4914	BL2597
5057	MEWL
5136	MEYS
5213	JAX-12893A-A12-1
5357	UCD-10337A-D1-1
5583	UCD-15097A-C7-1
5671	JAX-13400A-E12-1
5839	JAX-17330A-A2-1
5964	JAX-13239A-E6-2
6017	JAX-DEPD00513_4_C01-1
6145	JAX-EPD0588_3_D03-1
6155	JAX-EPD0334_7_D05-1
6157	JAX-DEPD00505_1_C01-1
6175	Rps6kc1 <EPD0425_4_E01>
6381	BL3137
6391	BL3155
6704	Rgnef -(D06)
6734	1110001J03Rik <EPD0647_2_B09>
6853	BL3368
6886	BL2813
6917	JAX-18800A-A10-1
7075	JAX-EPD0394_3_G06-1
7148	JAX-DEPD00564_2_D02-1
7195	TCPA0502
7387	Skiv2l <EPD0795-4-B02>
7406	JAX-EPD0661_4_E03-1
7426	Etnk1 <EPD0780_4_C12>
7441	JAX-DEPD00501_4_C09-1
7483	BLA1975
7608	JAX-12268A-E10-1
7611	JAX-15075A-A5-1
7672	BLA2011
7731	MFZG
7816	JAX-EPD0570_3_D10-1
7908	JAX-EPD0107_5_F04-1
7914	4930505A04Rik <EPD0583_4_G01>
7922	JAX-DEPD00519_2_C05-1
7947	BL3866
7953	BL3872
7982	BL3877
7991	BLA2051
8042	PH19139
8060	JAX-HEPD0705_6_G06-1
8061	JAX-HEPD0583_2_B09-1
8063	JAX-HEPD0752_5_F07-1
5652	Aph1c(A03)
8070	JAX-EPD0101_5_B03-1
8090	BL3926
8102	BL3938
8111	Bmp4 <HEPD0739_1_F09>
8117	4933426M11Rik <EPD0884_1_C03>
8028	MGAQ
8119	Zfpl1 <EPD0795_2_B03>
8149	BL3374
8152	JAX-12298A-C9-1
8154	JAX-11571A-A3-1
8156	JAX-13871A-D1-1
8159	JAX-18132A-C2-1
8161	JAX-DEPD00539_9_E02-1
8174	JAX-DEPD00517_6_B05-1
8187	Awat1 <EPD0851_4_B05>
8193	Nek10 <EPD0135_5_F05>
8217	EIG2092
8218	BLA2095
8234	0610009B22Rik <HEPD0734_2_D04>
8235	Tbc1d24 <EPD0549_1_A08>
8238	BC048562 <EPD0735_1_G09>
8240	BL1601
8249	JAX-EPD0086_1_B11-1
8252	JAX-EPD0816_4_B02-1
8262	JAX-JKOMP47947-1F2-1
8305	BLA2109
8306	BLA2111
8311	BL4029
8340	Rundc3a <EPD0785_4_A05>
8348	BL4047
8371	BL4061
8376	JAX-13389A-A11-1
8377	JAX-16092A-B4-1
8382	JAX-EPD0379_2_F12-1
8387	JAX-15497A-A12-1
8388	JAX-14897A-F12-1
8389	JAX-13785A-E7-1
8397	BL4068
8401	BL3837
8406	BL3842
8407	BL3843
8410	Efcab2 <EPD0605_2_C06>
8413	Zfp831 <EPD0756_3_B06>
8419	BL4074
8422	JAX-EPD0391_5_A05-1
8424	BLA2124
8427	BLA2127
8445	Arhgap33 <EPD0345_1_C03>
8489	Esyt2 <EPD0681_4_A11>
8511	BLA2149
8512	BLA2141
8549	Fam209 <EPD0700_5_H12>
8552	S1pr3 <EPD0617_4_E04>
8564	BL4084
8566	BL4091
8567	BL4089
8568	BL4090
8575	BL4098
8582	BL4114
8588	BL4117
8534	MGDW
8539	MGEC
8590	BL4122
8592	BL4124
8593	BL4123
8595	BL4133
8617	BL4161
8618	BL4157
8619	BL4162
8622	BL4165
8624	BL4167
8629	BLA2154
8632	BLA2158
8639	BLA2169
8648	JAX-EPD0389_3_B05-1
8651	JAX-DEPD00540_3_A05-1
8659	JAX-EPD0599_4_C06-1
8660	JAX-HEPD0747_6_B06-1
8663	JAX-EPD0700_3_A11-1
8664	JAX-EPD0161_2_C01-1
8666	JAX-EPD0075_2_F04-1
8675	BL4187
8641	EIG2171
8683	JAX-DEPD00549_6_B03-2
8685	JAX-EPD0317_6_H07-1
8713	G3bp1 <EPD0551_4_H12>
8719	JAX-15992A-H10-1
8731	BL4206
8744	BL4215
8746	BL4213
8747	BL4212
8749	BL4210
8759	BLA2186
8760	BLA2187
8765	BLA2192
8779	BL4230
8780	BL4231
8786	Pde1b <EPD0722_5_A11>
8787	Nr6a1 <EPD0105_6_D04>
8788	Dnhd1 <HEPD0825_8_D08>
8790	Gins4 <HEPD0825_6_A07>
8791	Gprc5d <EPD0425_7_E03>
8792	Dock2 <EPD0428_4_B02>
8800	BL4238
8803	BL4242
8804	BL4243
8835	MGFQ
8837	MGFN
8795	MGFT
8858	BL4219
8876	BLA2203
8880	BL4255
8881	BL4256
8884	BL4259
8890	JAX-DEPD00554_4_A03-1
8895	JAX-17987A-F5-1
8896	JAX-17991A-H8-1
8897	JAX-13331A-E12-1
8887	JAX-EPD0714_4_C11-1
8909	BL4265
8917	Bcl7b <EPD0382_3_D09>
8918	JAX-EPD0199_3_B01-2
8921	JAX-DEPD00546_3_A09-1
8893	JAX-EPD0035_1_C02-1
8888	JAX-EPD0658_5_D08-1
8892	JAX-EPD0731_3_F01-1
8933	Cep76 <HEDP0789_4_B04>
8935	Galntl5 <EPD0098_6_A02>
8949	BL4297
8956	JAX-EPD0647_3_B12-1
8957	JAX-HEPD0759_7_H11-1
8960	JAX-HEPD0543_6_E02-1
8963	BL4251
8991	Ercc5 <HEPD0791_6_A10>
8993	Ism2 <HEPD0782_6_B06>
8994	Kars <HEPD0792_4_A06>
8997	Amdhd1 <HEPD0793_1_B09>
8998	Xpot <HEPD0794_1_A11>
9001	Pes1 <EPD0726_3_A09>
9002	Akap7 <HEPD0796_3_A09>
9004	Adss <EPD0458_4_G04>
9190	BL4341
8924	MGGP
9006	Zfp459 <EPD0636_1_G08>
9008	Cts6 <EPD0857_4_C11>
9042	BL4333
9191	BL4342
9063	BLA2218
9075	TCPA0575
9077	TCPM0691
9082	BL3352
9073	MGHZ
9101	EIG2227
9071	MGHX
9116	JAX-16874A-F11-1
9117	JAX-18960A-B11-1
9118	JAX-13396A-F8-1
9120	JAX-11729A-A7-1
9124	JAX-HEPD0666_1_D01-1
9131	BL4373
9133	JAX-13992A-G2-1
9135	JAX-EPD0575_2_B02-1
9164	BL4280
9169	BL4306
9173	BL4317
9174	BL4318
9185	BL4335
9122	JAX-10861A-C8-1
9196	BL4363
9199	BL4366
9207	JR17781(PH)
9226	TCPM0671
9233	JR19050(PH)
9236	BL4400
9254	JAX-HEPD0753_3_G03-1
9255	JAX-HEPD0637_7_H01-1
9269	JAX-EPD0652_2_E11-1
9219	TCPA0696
9271	Epb4.1l4b <HEPD0674_4_A08>
9272	Abca13 <EPD0425_1_E07>
9273	Col14a1 <EPD0099_2_C06>
9277	4933406M09Rik <HEPD0835_2_C02>
9278	Pptc7 <HEPD0761_8_C11>
9284	JAX-13021A-C2-1
9285	JAX-10264A-B5-1
9286	JAX-15981A-G3-1
9288	JAX-15239A-C1-1
9289	JAX-11452A-E5-1
9291	JAX-12670B-G6-1
9297	Abca3 <HEPD0715_9_A02>
9298	JAX-HEPD0653_1_F04-1
9300	JAX-EPD0401_3_G09-1
9301	BL3747
9302	BL4417
9308	BL4423
9293	JAX-16694B-G5-1
9317	JAX-EPD0195_3_H07-1
9326	BL4428
9069	TCPM0605
9346	BLA2272
9349	BLA2266
9350	BLA2265
9357	BLA2254
9361	BL4298
9363	BL4340
9365	BL4447
9366	BL4448
9371	BL4452
9383	BL4459
9385	BL2035
9390	BL4409
9393	BL4462
9403	BL4463
9397	BLA2281
9351	BLA2264
9419	JR21342(PH)
9443	JAX-17782A-B5-1
9424	BL4483
9426	BL4485
9432	BL4481
9433	BL4487
9434	JAX-12045A-A7-1
9435	JAX-12652A-F5-1
9438	JAX-13078A-B4-1
9440	JAX-18654A-F5-1
9441	JAX-DEPD00548_3_A09-1
9444	JAX-14171A-A2-1
9445	JAX-18731A-C12-1
9446	JAX-15630B-C4-1
9448	JAX-19162A-A6-1
9449	JAX-12053A-G2-1
9451	JAX-13357A-A1-1
9452	JAX-11713A-F8-1
9454	JAX-11786A-F7-1
9453	JAX-12474B-D10-1
9418	MGKD
9465	Vps4a <HEPD0779_2_A10>
9467	Gm17359 <HEPD0779_8_A09>
9469	Camk1 <HEPD0782_8_A02>
9470	Slc35e2 <HEPD0783_3_A05>
9471	Tbx10 <HEPD0792_3_B09>
9460	JAX-EPD0742_2_D11-1
9455	JAX-10776A-A12-1
9505	Cep19 <HEPD0820_4_B02>
9507	9930012K11Rik <HEPD0788_5_B02>
9509	Ap1ar <HEPD0784_3_B12>
9510	Pla2g4e <HEPD0784_2_A06>
9517	TCPA0608
9533	BL4521
9539	BLA2307
9541	EIG2306
9560	JAX-EPD0889_5_D01-1
9555	JAX-DEPD00567_7_D03-1
9556	JAX-HEPD0632_4_F11-1
9558	JAX-EPD0776_3_C08-1
9562	JAX-EPD0102_4_B10-1
9565	JAX-HEPD0764_5_E02-1
9571	JAX-DEPD00011_3_A09-1
9616	BL4546
9630	JAX-EPD0336_1_F05-1
9656	TCPA0658
9661	BL4563
9682	BL4576
9685	BL4583
9686	Spata24 <EPD0617_2_C03>
9688	Chmp3 <HEPD0823_8_D03>
9703	BLA2326
9716	BLA2344
9725	BL4585
9729	BL4588
9736	BL4596
9737	BL4597
9741	BL4601
9751	BL4610
9760	Ndufs7 <HEPD0790_3_A09>
9762	Patl1 <EPD0241_3_G08>
9763	Pmpcb <HEPD0778_6_A10>
9766	BLA2356
9769	BLA2360
9771	BLA2362
9789	TCPA0749
9791	TCPA0741
9800	TCPM0746
9805	JAX-18773A-E11-1
9807	JAX-10263A-F9-1
9809	JAX-17597C-B10-1
9811	JAX-11515B-H12-1
9812	JAX-13336A-F3-1
